№,Дата,Событие,Фора,КФ,Т,Б,М,П1,X,П2,1X,12,X2,iТ,Б,М
2666,27/02 16:00,Трактор Металлург Мг.,0 0,1.72 2.18  ,4.5,1.94,1.90  ,2.21,4.10,2.80  ,1.42,1.23,1.65  ,2.5 2.0,2.12 1.88,1.72 1.92  
 ,1-й пер.:,0 0,1.77 2.06,1.5,2.45,1.55,2.85,2.39,3.30,1.30,1.53,1.39, 
 , ,–1.5 +1.5,7.70 1.06,2.5,5.50,1.13, , , 
 , ,–1.0 +1.0,6.30 1.10,0.5,1.27,3.60, , , 
 ,2-й пер.:,0 0,1.73 2.03,1.5,1.91,1.83,2.65,2.70,3.10,1.33,1.44,1.44, 
 , ,–1.5 +1.5,6.40 1.10,2.5,3.80,1.23, , , 
 , ,–1.0 +1.0,5.20 1.14,0.5,1.16,4.90, , , 
 ,3-й пер.:,0 0,1.73 2.04,1.5,1.88,1.86,2.60,2.75,3.10, , 
 , ,–1.5 +1.5,6.00 1.11,2.5,3.65,1.25, , , 
 , ,–1.0 +1.0,4.90 1.16, , , , 
3114,27/02 18:10,Динамо Минск Динамо Москва,+1.0 –1.0,2.01 1.84  ,5.5,2.08,1.78  ,4.10,5.10,1.64  ,2.23,1.16,1.23  ,2.0 3.0,1.96 1.78,1.84 2.04  
 ,1-й пер.:,0 0,2.65 1.49,1.5,2.07,1.75,3.95,2.65,2.28,1.58,1.44,1.22, 
 , ,+1.0 –1.0,1.21 4.10,2.5,4.20,1.20, , , 
 , ,+1.5 –1.5,1.14 5.30,0.5,1.19,4.40, , , 
 ,2-й пер.:,0 0,2.65 1.45,1.5,1.65,2.15,3.80,3.00,2.10,1.69,1.36,1.25, 
 , ,+1.0 –1.0,1.30 3.35,2.5,3.00,1.36, , , 
 , ,+1.5 –1.5,1.19 4.30,0.5,1.10,6.30, , , 
 ,3-й пер.:,0 0,2.65 1.44,1.5,1.63,2.18,3.85,3.10,2.06, , 
 , ,+1.0 –1.0,1.32 3.20,2.5,2.90,1.38, , , 
 , ,+1.5 –1.5,1.21 4.10, , , , 
2517,27/02 18:30,Ак Барс Автомобилист,–1.0 +1.0,1.78 2.08  ,4.5,1.77,2.10  ,1.61,4.70,4.50  ,1.20,1.18,2.28  ,3.0 1.5,1.97 1.75,1.83 2.07  
 ,1-й пер.:,0 0,1.44 2.80,1.5,2.30,1.62,2.26,2.50,4.30,1.19,1.49,1.59, 
 , ,–1.5 +1.5,5.50 1.13,2.5,5.00,1.15, , , 
 , ,–1.0 +1.0,4.20 1.20,0.5,1.23,3.85, , , 
 ,2-й пер.:,0 0,1.41 2.80,1.5,1.81,1.94,2.08,2.90,4.10,1.21,1.38,1.70, 
 , ,–1.5 +1.5,4.50 1.18,2.5,3.50,1.28, , , 
 , ,–1.0 +1.0,3.40 1.29,0.5,1.14,5.30, , , 
 ,3-й пер.:,0 0,1.40 2.85,1.5,1.78,1.97,2.05,2.95,4.20, , 
 , ,–1.5 +1.5,4.20 1.20,2.5,3.35,1.30, , , 
 , ,–1.0 +1.0,3.20 1.32, , , , 
2670,27/02 18:30,Витязь Локомотив Яр.,0 0,2.00 1.84  ,4.5,1.77,2.10  ,2.60,4.10,2.37  ,1.57,1.23,1.48  ,2.5 2.5,2.18 2.07,1.68 1.76  
 ,1-й пер.:,0 0,1.95 1.85,1.5,2.30,1.62,3.10,2.46,2.95,1.37,1.51,1.33, 
 , ,–1.0 +1.0,6.90 1.08,2.5,4.90,1.15, , , 
 , ,+1.0 –1.0,1.10 6.40,0.5,1.23,3.90, , , 
 ,2-й пер.:,0 0,1.92 1.82,1.5,1.80,1.94,2.90,2.80,2.75,1.42,1.40,1.38, 
 , ,–1.0 +1.0,5.80 1.12,2.5,3.45,1.28, , , 
 , ,+1.0 –1.0,1.14 5.30,0.5,1.13,5.40, , , 
 ,3-й пер.:,0 0,1.93 1.82,1.5,1.77,1.98,2.85,2.85,2.70, , 
 , ,–1.0 +1.0,5.50 1.13,2.5,3.30,1.30, , , 
 , ,+1.0 –1.0,1.15 5.10, , , , 
2610,27/02 18:30,ЦСКА Сочи,–2.5 +2.5,1.77 2.10  ,4.5,1.81,2.04  ,1.16,8.20,14.5  ,1.01,1.07,5.10  ,3.5 1.0,1.78 2.25,2.04 1.65  
 ,1-й пер.:,–1.0 +1.0,2.50 1.53,1.5,2.28,1.62,1.68,2.80,8.40,1.05,1.40,2.11, 
 , ,–1.5 +1.5,3.50 1.28,2.5,4.90,1.15, , , 
 , ,0 0,1.12 5.60,0.5,1.23,3.85, , , 
 ,2-й пер.:,–1.0 +1.0,1.99 1.77,1.5,1.80,1.95,1.53,3.40,8.40,1.05,1.29,2.40, 
 , ,–2.0 +2.0,5.20 1.14,2.5,3.45,1.28, , , 
 , ,–1.5 +1.5,2.80 1.41,0.5,1.14,5.30, , , 
 ,3-й пер.:,–1.0 +1.0,2.06 1.71,1.5,1.86,1.88,1.55,3.25,8.40, , 
 , ,–2.0 +2.0,5.50 1.13,2.5,3.65,1.25, , , 
 , ,–1.5 +1.5,2.90 1.38, , , , 
